Date_Time_New,Value
12-11-1921,76.46
10-11-1921,75.61
09-11-1921,75.75
07-11-1921,74.2
05-11-1921,73.91
04-11-1921,73.94
03-11-1921,73.98
02-11-1921,73.52
01-11-1921,73.44
31-10-1921,73.21
29-10-1921,73.93
28-10-1921,73.8
27-10-1921,72.78
26-10-1921,72.27
25-10-1921,72.22
24-10-1921,71.81
22-10-1921,71.11
21-10-1921,71.0
20-10-1921,70.77
19-10-1921,70.21
18-10-1921,69.81
17-10-1921,69.46
15-10-1921,70.09
14-10-1921,70.15
13-10-1921,70.9
11-10-1921,71.06
10-10-1921,70.95
08-10-1921,71.17
07-10-1921,70.66
06-10-1921,70.42
05-10-1921,70.46
04-10-1921,70.95
03-10-1921,71.61
01-10-1921,71.68
30-09-1921,71.08
29-09-1921,71.19
28-09-1921,70.14
27-09-1921,70.3
26-09-1921,70.65
24-09-1921,70.81
23-09-1921,70.9
22-09-1921,70.25
21-09-1921,69.45
20-09-1921,69.73
19-09-1921,70.06
17-09-1921,70.83
16-09-1921,70.95
15-09-1921,70.68
14-09-1921,71.68
13-09-1921,71.72
12-09-1921,70.68
10-09-1921,71.92
09-09-1921,70.58
08-09-1921,69.15
07-09-1921,69.49
06-09-1921,69.12
02-09-1921,68.0
01-09-1921,66.83
31-08-1921,67.11
30-08-1921,67.8
29-08-1921,66.18
27-08-1921,65.56
26-08-1921,65.54
25-08-1921,63.91
24-08-1921,63.9
23-08-1921,64.38
22-08-1921,64.5
20-08-1921,65.09
19-08-1921,65.34
18-08-1921,65.96
17-08-1921,66.09
16-08-1921,65.27
15-08-1921,66.02
13-08-1921,66.75
12-08-1921,66.88
11-08-1921,66.42
10-08-1921,66.71
09-08-1921,68.0
08-08-1921,68.63
06-08-1921,68.56
05-08-1921,68.61
04-08-1921,69.5
03-08-1921,69.71
02-08-1921,69.95
01-08-1921,69.68
30-07-1921,68.86
29-07-1921,68.37
28-07-1921,68.18
27-07-1921,69.18
26-07-1921,69.2
25-07-1921,69.8
23-07-1921,69.23
22-07-1921,68.27
21-07-1921,68.11
20-07-1921,68.21
19-07-1921,68.24
18-07-1921,67.87
16-07-1921,67.44
15-07-1921,67.25
14-07-1921,67.85
13-07-1921,68.65
12-07-1921,68.7
11-07-1921,68.69
09-07-1921,68.54
08-07-1921,68.35
07-07-1921,69.72
06-07-1921,69.86
05-07-1921,67.71
01-07-1921,68.35
30-06-1921,68.45
29-06-1921,68.73
28-06-1921,67.63
27-06-1921,67.03
25-06-1921,67.85
24-06-1921,66.2
23-06-1921,65.36
22-06-1921,66.23
21-06-1921,66.25
20-06-1921,64.9
18-06-1921,67.25
17-06-1921,67.57
16-06-1921,68.16
15-06-1921,69.0
14-06-1921,70.05
13-06-1921,70.03
11-06-1921,69.7
10-06-1921,69.92
09-06-1921,69.85
08-06-1921,71.03
07-06-1921,71.56
06-06-1921,71.18
04-06-1921,72.55
03-06-1921,72.37
02-06-1921,73.06
01-06-1921,73.51
31-05-1921,73.44
27-05-1921,74.31
26-05-1921,74.81
25-05-1921,74.26
24-05-1921,74.43
23-05-1921,75.86
21-05-1921,75.65
20-05-1921,76.07
19-05-1921,76.96
18-05-1921,77.51
17-05-1921,77.65
16-05-1921,77.23
14-05-1921,77.19
13-05-1921,77.57
12-05-1921,77.6
11-05-1921,77.98
10-05-1921,78.61
09-05-1921,78.81
07-05-1921,79.48
06-05-1921,79.68
05-05-1921,80.03
04-05-1921,79.61
03-05-1921,79.23
02-05-1921,79.65
30-04-1921,78.84
29-04-1921,78.57
28-04-1921,78.77
27-04-1921,78.11
26-04-1921,78.86
25-04-1921,78.55
23-04-1921,78.15
22-04-1921,77.63
21-04-1921,76.54
20-04-1921,76.08
19-04-1921,76.1
18-04-1921,76.15
16-04-1921,76.33
15-04-1921,76.18
14-04-1921,75.06
13-04-1921,75.93
12-04-1921,76.28
11-04-1921,76.15
09-04-1921,75.73
08-04-1921,75.61
07-04-1921,76.16
06-04-1921,76.58
05-04-1921,76.16
04-04-1921,75.16
02-04-1921,75.27
01-04-1921,75.72
31-03-1921,75.76
30-03-1921,76.26
29-03-1921,77.13
28-03-1921,76.19
26-03-1921,77.13
24-03-1921,77.39
23-03-1921,77.78
22-03-1921,76.6
21-03-1921,76.03
19-03-1921,76.56
18-03-1921,76.3
17-03-1921,75.44
16-03-1921,75.2
15-03-1921,73.87
14-03-1921,72.99
12-03-1921,72.76
11-03-1921,72.25
10-03-1921,73.6
09-03-1921,74.6
08-03-1921,74.91
07-03-1921,75.26
05-03-1921,75.25
04-03-1921,75.11
03-03-1921,75.23
02-03-1921,75.19
01-03-1921,74.71
28-02-1921,74.98
26-02-1921,75.46
25-02-1921,75.23
24-02-1921,74.66
23-02-1921,75.66
21-02-1921,75.1
19-02-1921,75.93
18-02-1921,76.28
17-02-1921,76.4
16-02-1921,77.14
15-02-1921,76.9
14-02-1921,76.41
11-02-1921,75.59
10-02-1921,75.59
09-02-1921,75.48
08-02-1921,75.54
07-02-1921,74.8
05-02-1921,75.05
04-02-1921,74.74
03-02-1921,74.34
02-02-1921,74.98
01-02-1921,75.48
31-01-1921,76.13
29-01-1921,76.34
28-01-1921,76.23
27-01-1921,75.71
26-01-1921,75.19
25-01-1921,74.98
24-01-1921,74.77
22-01-1921,74.91
21-01-1921,74.65
20-01-1921,76.08
19-01-1921,76.76
18-01-1921,75.4
17-01-1921,75.21
15-01-1921,75.14
14-01-1921,74.48
13-01-1921,74.43
12-01-1921,75.88
11-01-1921,76.14
10-01-1921,76.0
08-01-1921,74.8
07-01-1921,75.21
06-01-1921,74.31
05-01-1921,73.13
04-01-1921,72.76
03-01-1921,72.67
31-12-1920,71.95
30-12-1920,70.03
29-12-1920,69.2
28-12-1920,67.96
27-12-1920,68.01
24-12-1920,68.91
23-12-1920,69.63
22-12-1920,67.02
21-12-1920,66.75
20-12-1920,68.52
18-12-1920,69.55
17-12-1920,70.26
16-12-1920,70.6
15-12-1920,71.28
14-12-1920,72.29
13-12-1920,70.48
11-12-1920,72.06
10-12-1920,73.29
09-12-1920,74.22
08-12-1920,75.49
07-12-1920,76.73
06-12-1920,76.73
04-12-1920,77.63
03-12-1920,77.08
02-12-1920,77.3
01-12-1920,76.5
30-11-1920,76.04
29-11-1920,76.18
27-11-1920,75.46
26-11-1920,75.53
24-11-1920,76.65
23-11-1920,77.2
22-11-1920,77.15
20-11-1920,74.03
19-11-1920,73.12
18-11-1920,74.36
17-11-1920,75.21
16-11-1920,76.65
15-11-1920,76.63
13-11-1920,76.9
12-11-1920,77.56
11-11-1920,79.95
10-11-1920,80.62
09-11-1920,79.94
08-11-1920,81.51
06-11-1920,82.86
05-11-1920,83.48
04-11-1920,84.45
03-11-1920,84.99
01-11-1920,85.48
30-10-1920,84.95
29-10-1920,85.08
28-10-1920,84.61
27-10-1920,84.92
26-10-1920,85.61
25-10-1920,85.73
23-10-1920,85.57
22-10-1920,85.06
21-10-1920,84.65
20-10-1920,85.26
19-10-1920,84.6
18-10-1920,84.31
16-10-1920,84.96
15-10-1920,85.4
14-10-1920,85.22
13-10-1920,84.39
11-10-1920,84.0
09-10-1920,84.42
08-10-1920,84.4
07-10-1920,85.23
06-10-1920,85.6
05-10-1920,85.56
04-10-1920,85.25
02-10-1920,84.5
01-10-1920,84.0
30-09-1920,82.95
29-09-1920,83.83
28-09-1920,84.53
27-09-1920,83.82
25-09-1920,86.35
24-09-1920,85.9
23-09-1920,86.47
22-09-1920,87.45
21-09-1920,87.96
20-09-1920,88.88
18-09-1920,89.81
17-09-1920,89.95
16-09-1920,88.63
15-09-1920,87.82
14-09-1920,87.64
13-09-1920,86.96
11-09-1920,86.98
10-09-1920,87.98
09-09-1920,88.33
08-09-1920,87.13
07-09-1920,88.21
03-09-1920,88.05
02-09-1920,87.22
01-09-1920,86.34
31-08-1920,86.16
30-08-1920,86.43
28-08-1920,86.6
27-08-1920,86.81
26-08-1920,87.22
25-08-1920,86.93
24-08-1920,87.29
23-08-1920,85.78
21-08-1920,86.86
20-08-1920,86.22
19-08-1920,85.31
18-08-1920,84.01
17-08-1920,83.9
16-08-1920,85.07
14-08-1920,85.57
13-08-1920,85.89
12-08-1920,84.75
11-08-1920,84.83
10-08-1920,83.2
09-08-1920,83.24
07-08-1920,84.1
06-08-1920,84.56
05-08-1920,84.06
04-08-1920,85.58
03-08-1920,85.54
02-08-1920,84.95
31-07-1920,86.85
30-07-1920,86.86
29-07-1920,87.89
28-07-1920,86.96
27-07-1920,87.68
26-07-1920,87.66
24-07-1920,89.85
23-07-1920,89.63
22-07-1920,90.74
21-07-1920,90.45
20-07-1920,90.68
19-07-1920,90.21
17-07-1920,90.24
16-07-1920,89.95
15-07-1920,90.26
14-07-1920,91.2
13-07-1920,91.58
12-07-1920,92.08
10-07-1920,94.2
09-07-1920,94.43
08-07-1920,94.51
07-07-1920,94.04
06-07-1920,93.0
02-07-1920,92.2
01-07-1920,91.26
30-06-1920,90.76
29-06-1920,90.36
28-06-1920,90.45
26-06-1920,90.88
25-06-1920,90.95
24-06-1920,90.88
23-06-1920,90.83
22-06-1920,90.16
21-06-1920,91.32
19-06-1920,91.92
18-06-1920,92.0
17-06-1920,91.37
16-06-1920,91.75
15-06-1920,91.68
14-06-1920,91.75
12-06-1920,93.2
11-06-1920,93.06
10-06-1920,91.92
09-06-1920,92.2
08-06-1920,91.46
07-06-1920,91.13
05-06-1920,92.25
04-06-1920,91.9
03-06-1920,90.9
02-06-1920,90.65
01-06-1920,90.2
29-05-1920,92.06
28-05-1920,91.81
27-05-1920,91.01
26-05-1920,90.01
25-05-1920,90.24
24-05-1920,87.57
22-05-1920,88.4
21-05-1920,88.2
20-05-1920,88.16
19-05-1920,87.36
18-05-1920,91.21
17-05-1920,91.24
15-05-1920,91.9
14-05-1920,91.35
13-05-1920,90.8
12-05-1920,91.29
11-05-1920,92.52
10-05-1920,93.33
08-05-1920,94.75
07-05-1920,93.45
06-05-1920,94.17
05-05-1920,94.41
04-05-1920,94.27
03-05-1920,94.03
30-04-1920,93.54
29-04-1920,93.16
28-04-1920,94.75
27-04-1920,96.41
26-04-1920,97.2
24-04-1920,95.76
23-04-1920,95.46
22-04-1920,97.15
21-04-1920,95.93
20-04-1920,99.48
19-04-1920,101.87
17-04-1920,104.45
16-04-1920,104.73
15-04-1920,104.41
14-04-1920,105.18
13-04-1920,104.61
12-04-1920,103.94
10-04-1920,105.23
09-04-1920,105.38
08-04-1920,105.65
07-04-1920,105.45
06-04-1920,104.32
05-04-1920,102.98
01-04-1920,102.66
31-03-1920,102.81
30-03-1920,102.45
29-03-1920,102.23
27-03-1920,103.4
26-03-1920,103.63
25-03-1920,101.54
24-03-1920,100.33
23-03-1920,103.55
22-03-1920,104.17
20-03-1920,103.56
19-03-1920,103.66
18-03-1920,103.98
17-03-1920,102.11
16-03-1920,100.39
15-03-1920,100.55
13-03-1920,99.31
12-03-1920,98.55
11-03-1920,99.8
10-03-1920,99.46
09-03-1920,97.11
08-03-1920,97.38
06-03-1920,94.55
05-03-1920,94.58
04-03-1920,94.22
03-03-1920,91.95
02-03-1920,91.68
01-03-1920,92.4
28-02-1920,91.31
27-02-1920,91.18
26-02-1920,91.37
25-02-1920,89.98
24-02-1920,92.98
21-02-1920,95.63
20-02-1920,95.57
19-02-1920,94.15
18-02-1920,94.44
17-02-1920,93.56
16-02-1920,92.6
14-02-1920,94.21
13-02-1920,92.66
11-02-1920,90.66
10-02-1920,92.12
09-02-1920,95.73
07-02-1920,96.13
06-02-1920,95.75
05-02-1920,95.5
04-02-1920,97.23
03-02-1920,99.96
02-02-1920,103.01
31-01-1920,103.82
30-01-1920,104.21
29-01-1920,103.6
28-01-1920,103.96
27-01-1920,104.15
26-01-1920,103.74
24-01-1920,102.65
23-01-1920,101.9
22-01-1920,102.36
21-01-1920,102.62
20-01-1920,103.48
19-01-1920,102.72
17-01-1920,102.43
16-01-1920,101.94
15-01-1920,103.62
14-01-1920,102.0
13-01-1920,104.53
12-01-1920,104.22
10-01-1920,106.33
09-01-1920,106.59
08-01-1920,107.24
07-01-1920,107.55
06-01-1920,107.36
05-01-1920,108.85
03-01-1920,109.88
02-01-1920,108.76
