Time,bitfinex,bitstamp,cex.io,coinbase,gemini,hitbtc,itbit,kraken,therocktrading,min,max,lower,bigger
2017-11-01 17:00:00,6581.4380487074295,6593.680132450329,6637.3739546798,6604.6250792682395,6599.55706896552,6585.8693824228,6595.054072398189,6633.48802469135,6632.7675,6581.4380487074295,6637.3739546798,bitfinex,cex.io
2017-11-01 18:00:00,6573.7325484376,6588.8646916565895,6647.33547291942,6598.82825305077,6596.44761557176,6577.641428571429,6591.03237837838,6626.648522550539,6633.92666666667,6573.7325484376,6647.33547291942,bitfinex,cex.io
2017-11-01 19:00:00,6579.264371042839,6587.76986863711,6636.2965312941105,6595.374868735079,6595.69712732917,6579.99205479452,6591.01936936937,6600.170323488051,6611.35,6579.264371042839,6636.2965312941105,bitfinex,cex.io
2017-11-01 20:00:00,6542.17175552314,6549.129298013249,6640.177491276259,6568.34320908694,6563.68903225807,6550.997799145301,6552.29225895317,6586.34494238156,6080.13592592593,6080.13592592593,6640.177491276259,therocktrading,cex.io
2017-11-01 21:00:00,6569.519826338571,6579.25987937271,6662.07775428571,6593.19166784282,6577.33990316899,6573.26346666667,6578.87008658009,6603.61485148514,6549.71571428571,6549.71571428571,6662.07775428571,therocktrading,cex.io
2017-11-01 22:00:00,6632.855200580821,6635.55435598706,6698.08422547487,6644.81870826716,6629.87054663995,6633.50598870057,6637.78902631579,6634.0247332686595,6649.201,6629.87054663995,6698.08422547487,gemini,cex.io
2017-11-01 23:00:00,6687.42555803561,6696.154778325091,6760.47354785033,6716.376850131371,6696.42045687449,6692.33620022756,6683.456329113929,6695.2509788567,6713.32153846154,6683.456329113929,6760.47354785033,itbit,cex.io
2017-11-02 00:00:00,6762.73503284636,6785.20160682228,6836.386914225191,6826.515644069499,6784.02610788661,6756.6724594363795,6775.21724394787,6773.89076396808,,6756.6724594363795,6836.386914225191,hitbtc,cex.io
2017-11-02 01:00:00,6832.261237379499,6858.0785455312,6899.174064127621,6920.5367296368295,6863.413688687359,6843.4078895965695,6864.293535188211,6854.69970559371,6940.06,6832.261237379499,6940.06,bitfinex,therocktrading
2017-11-02 02:00:00,6786.01805856827,6776.58299890949,6835.088421018289,6886.98972762644,6806.95803199219,6791.748840048821,6810.18034364261,6804.769065981141,6849.147,6776.58299890949,6886.98972762644,bitstamp,coinbase
2017-11-02 03:00:00,6819.64465259667,6822.6772008547105,6866.67533183184,6910.914010452961,6836.74575869724,6814.05663076923,6843.437299270071,6830.65396825397,6841.3525,6814.05663076923,6910.914010452961,hitbtc,coinbase
2017-11-02 04:00:00,6827.1708454810705,6821.6691304347805,6904.512604218361,6924.85786360111,6831.6946735394995,6829.1320350877295,6846.60263819095,6869.415789473679,6886.84,6821.6691304347805,6924.85786360111,bitstamp,coinbase
2017-11-02 05:00:00,6847.80442764572,6847.965845539301,6939.931104700339,6957.816767382579,6864.07015277776,6852.79226327944,6868.20765486726,6885.23835616437,6899.75125,6847.80442764572,6957.816767382579,bitfinex,coinbase
2017-11-02 06:00:00,6896.115728668001,6896.7120450098,6977.96431338798,7009.280839850379,6904.117040724001,6899.504892395999,6939.2197311827895,6897.98772426818,6942.08210526316,6896.115728668001,7009.280839850379,bitfinex,coinbase
2017-11-02 07:00:00,6901.3497001885,6896.32956208758,7041.7718445685905,7018.72704301072,6930.135406091371,6909.525584082161,6956.5844375,6937.59609929078,7067.8666666666695,6896.32956208758,7067.8666666666695,bitstamp,therocktrading
2017-11-02 08:00:00,6920.28375432064,6913.531892797349,7066.2205054101405,7023.52099638149,6943.5903471295105,6931.325634920629,6943.070564102571,6970.22170658682,7039.99,6913.531892797349,7066.2205054101405,bitstamp,cex.io
2017-11-02 09:00:00,6951.291041943449,6961.03574678538,7072.562093628091,7042.4251684395995,6973.0425891947,6956.61740740741,6971.21457875458,6989.011796733211,7030.933571428571,6951.291041943449,7072.562093628091,bitfinex,cex.io
2017-11-02 10:00:00,7057.892879344491,7075.57885949438,7240.26745304146,7132.7451528806405,7079.26337332058,7062.87305084746,7096.28037707391,7087.541081349209,7099.440526315791,7057.892879344491,7240.26745304146,bitfinex,cex.io
2017-11-02 11:00:00,7022.69295999992,7019.65663249322,7197.57983735933,7106.2335378224,7052.7265242718095,7028.83625600547,7088.41578778135,7146.685901865942,6985.57318181818,6985.57318181818,7197.57983735933,therocktrading,cex.io
2017-11-02 12:00:00,6895.30787589503,6912.00590845726,6998.59103230296,6970.89652275379,6923.22537585422,6895.42309754281,6968.428808193659,6892.0136311569295,6959.264375,6892.0136311569295,6998.59103230296,kraken,cex.io
2017-11-02 13:00:00,7063.146129496329,7089.5329070896305,7185.986685051809,7111.357984927829,7077.2214154104,7068.423505494499,7103.18042253523,7040.238114754091,7041.19904761905,7040.238114754091,7185.986685051809,kraken,cex.io
2017-11-02 14:00:00,7050.764146455,7071.730138207779,7164.65359476478,7101.17642857138,7068.91619121052,7042.975508241759,7056.8730543933,7064.214327485401,7104.878000000001,7042.975508241759,7164.65359476478,hitbtc,cex.io
2017-11-02 15:00:00,7050.8129573827,7064.24844934529,7167.45369420765,7067.71957022254,7049.51616677875,7046.913495798321,7061.666862170079,7060.49073482427,7184.95736842105,7046.913495798321,7184.95736842105,hitbtc,therocktrading
2017-11-02 16:00:00,7000.35085408323,7008.3135228480505,7146.099644429879,7024.7527346179395,7014.02268974699,7004.21659008464,7002.7189006342505,7035.72113821136,7029.235625,7000.35085408323,7146.099644429879,bitfinex,cex.io
2017-11-02 17:00:00,6926.38766011178,6935.76586376023,7083.83981249999,6955.97008122316,6947.142762039621,6927.50226415094,6938.517331786539,6955.67685185185,6946.06923076923,6926.38766011178,7083.83981249999,bitfinex,cex.io
2017-11-02 18:00:00,6882.89970679862,6895.25383933846,7028.48433200776,6915.14421602047,6901.45903424656,6885.16342412452,6891.20546623794,6926.22346609258,6943.93842105263,6882.89970679862,7028.48433200776,bitfinex,cex.io
2017-11-02 19:00:00,6911.723173904351,6928.76153272578,7036.709627875,6933.450605179711,6915.516723348579,6907.20435742972,6919.12464646464,6950.2172979798,6919.42111111111,6907.20435742972,7036.709627875,hitbtc,cex.io
2017-11-02 20:00:00,7045.77293947009,7055.35822208355,7177.114762232571,7055.8864452698,7040.253141831271,7039.76104229606,7082.085092592591,7053.48264957265,7047.117777777779,7039.76104229606,7177.114762232571,hitbtc,cex.io
2017-11-02 21:00:00,7050.47798973396,7060.633170731709,7183.55638,7069.84708130078,7050.77402298853,7052.2758637084,7062.14499999999,7059.78399999998,7067.40857142857,7050.47798973396,7183.55638,bitfinex,cex.io
2017-11-02 22:00:00,7045.93874369535,7060.07881458968,7188.881648154979,7071.50686115218,7063.95699074077,7049.710857142859,7062.10067484662,7082.589172932329,7071.02,7045.93874369535,7188.881648154979,bitfinex,cex.io
2017-11-02 23:00:00,7032.48237955813,7033.78553345386,7177.045666970391,7051.099014957979,7043.682956349209,7038.80424561405,7030.2067467652505,7019.51409978311,7050.18166666667,7019.51409978311,7177.045666970391,kraken,cex.io
2017-11-03 00:00:00,6994.187227572221,7001.16707169809,7155.842709259259,7017.871184392359,7013.2612763596,6999.88717017208,7013.998897058821,6992.30788834952,7004.83066666666,6992.30788834952,7155.842709259259,kraken,cex.io
2017-11-03 01:00:00,6964.07792838561,6969.360737847221,7114.154867263441,6989.742714814771,6983.655527272729,6966.75574898786,6972.21707317073,6974.29070034444,6985.635882352939,6964.07792838561,7114.154867263441,bitfinex,cex.io
2017-11-03 02:00:00,7020.19949679787,7031.78044753086,7171.3509938405905,7042.200198198241,7031.97795637196,7012.32749090908,7034.58075,7034.71182336182,7041.225,7012.32749090908,7171.3509938405905,hitbtc,cex.io
2017-11-03 03:00:00,7168.68511242386,7159.20221468928,7275.930502820749,7171.2596320147595,7153.029230769241,7143.89466889633,7171.4794890511,7145.11614906833,7111.678000000001,7111.678000000001,7275.930502820749,therocktrading,cex.io
2017-11-03 04:00:00,7214.6244114111705,7224.84742454728,7320.16823577075,7211.15703333994,7220.84516228746,7197.7709417040405,7216.18136054422,7230.6635838150205,7216.07833333333,7197.7709417040405,7320.16823577075,hitbtc,cex.io
2017-11-03 05:00:00,7166.999632731469,7179.915683646121,7301.3120317852,7178.05272431997,7174.65755919855,7162.88888349515,7195.295280898871,7180.682596685079,7182.58363636364,7162.88888349515,7301.3120317852,hitbtc,cex.io
2017-11-03 06:00:00,7219.63191266644,7227.44088274044,7349.74716990554,7234.105274957679,7228.82292134837,7216.16732943472,7239.1440776699,7211.424432989709,7214.43,7211.424432989709,7349.74716990554,kraken,cex.io
2017-11-03 07:00:00,7276.2875468191905,7281.42978286384,7392.72602612848,7282.452077999449,7274.91304227945,7230.78394675924,7281.77265536723,7253.54176870748,7288.63727272727,7230.78394675924,7392.72602612848,hitbtc,cex.io
2017-11-03 08:00:00,7339.69198548356,7374.134667879879,7459.18318363172,7349.985427350301,7339.168562874251,7240.43086739779,7370.58957597172,7333.0670896785205,7374.122857142859,7240.43086739779,7459.18318363172,hitbtc,cex.io
2017-11-03 09:00:00,7374.980095956491,7398.45287579115,7497.26775918817,7397.550976121751,7389.59115907274,7288.98648394677,7394.436590330791,7362.5160385626505,7415.7630434782595,7288.98648394677,7497.26775918817,hitbtc,cex.io
2017-11-03 10:00:00,7402.67722704494,7423.98055923782,7568.051673687891,7419.67463335516,7410.849617612959,7359.735061124691,7426.34805309734,7416.961708860759,7421.196,7359.735061124691,7568.051673687891,hitbtc,cex.io
2017-11-03 11:00:00,7290.89267936062,7314.67392801249,7453.4211695629,7323.047013011909,7311.804950000021,7254.97555684453,7313.8414678899,7315.80037243948,7338.6625,7254.97555684453,7453.4211695629,hitbtc,cex.io
2017-11-03 12:00:00,7280.555801515379,7299.862555448421,7402.00650122065,7320.3786982642905,7292.8065922920805,7229.27982793515,7302.518159509209,7300.4629032258,7301.225,7229.27982793515,7402.00650122065,hitbtc,cex.io
2017-11-03 13:00:00,7218.697425399129,7237.432554204141,7373.004414473679,7261.78601849598,7237.82196808508,7206.996414762741,7240.190647058821,7242.54478764479,7264.1791666666695,7206.996414762741,7373.004414473679,hitbtc,cex.io
2017-11-03 14:00:00,7236.91662989981,7249.71591634562,7393.39635714285,7268.13202570376,7257.18011988015,7236.27022535212,7260.026386138609,7258.55248618784,7264.53,7236.27022535212,7393.39635714285,hitbtc,cex.io
2017-11-03 15:00:00,7308.403990630859,7321.850612745129,7455.420127023671,7334.57099718665,7325.269071494879,7261.914293924499,7332.86320987654,7333.17283621837,7337.24111111111,7261.914293924499,7455.420127023671,hitbtc,cex.io
2017-11-03 16:00:00,7293.46531588217,7315.9703613743795,7462.616289369151,7338.647323308421,7319.48838087245,7252.012922684809,7316.70638497653,7338.1661691542295,7349.965999999999,7252.012922684809,7462.616289369151,hitbtc,cex.io
2017-11-03 17:00:00,7255.15376035689,7278.758719086859,7433.846313281259,7312.73369494542,7286.14245674741,7244.19477321813,7286.94387706855,7286.814878397729,7303.88,7244.19477321813,7433.846313281259,hitbtc,cex.io
2017-11-03 18:00:00,7309.557563694259,7328.21818077803,7454.66701673152,7334.71943362187,7326.9882035928085,7281.10684665227,7326.490555555559,7348.190299401221,7304.98,7281.10684665227,7454.66701673152,hitbtc,cex.io
2017-11-03 19:00:00,7274.579701686171,7293.251975435,7455.6529687150905,7307.13319476532,7276.43487623765,7257.26267080745,7297.390488721809,7309.6600786627405,7320.155,7257.26267080745,7455.6529687150905,hitbtc,cex.io
2017-11-03 20:00:00,7238.41271929828,7265.65859013866,7397.1803657353,7273.66025111611,7261.069048442909,7213.42219814241,7264.030954545459,7277.698545454559,7211.14444444445,7211.14444444445,7397.1803657353,therocktrading,cex.io
2017-11-03 21:00:00,7132.68570750087,7176.278605230391,7232.33073966528,7167.71988314452,7162.566557474709,7082.502240338149,7170.40623188407,7141.67860110805,7157.9259999999995,7082.502240338149,7232.33073966528,hitbtc,cex.io
2017-11-03 22:00:00,7169.785373555309,7204.69218556703,7241.041315384599,7196.3022168087,7189.37641791045,7136.53361344538,7190.1511409396,7158.468631178721,7212.1214285714295,7136.53361344538,7241.041315384599,hitbtc,cex.io
2017-11-03 23:00:00,7158.34114832535,7194.73107883818,7290.733277120309,7197.913865384591,7190.99163328197,7148.639755501229,7187.966492537321,7169.210091743109,7206.16333333333,7148.639755501229,7290.733277120309,hitbtc,cex.io
2017-11-04 00:00:00,7055.359199384109,7070.260791139251,7196.1969831014,7093.78706189412,7150.104901960791,7061.590618982121,7088.681447368421,7073.90561122245,7086.76375,7055.359199384109,7196.1969831014,bitfinex,cex.io
2017-11-04 01:00:00,7012.23992829972,7042.2890849673495,7162.042132963559,7070.97601894287,,6974.54459085442,7054.9229015544,7028.8787003610305,7056.59428571428,6974.54459085442,7162.042132963559,hitbtc,cex.io
2017-11-04 02:00:00,7129.080326042041,7155.442537764341,7246.239407985479,7170.687773471129,,7121.42012096774,7162.3775257731995,7140.76368593242,7133.08666666667,7121.42012096774,7246.239407985479,hitbtc,cex.io
2017-11-04 03:00:00,7137.0652173913095,7150.5366904761795,7271.7277743083,7198.58131156037,,7132.623839080459,7169.262558139541,7149.96121495327,7175.29090909091,7132.623839080459,7271.7277743083,hitbtc,cex.io
2017-11-04 04:00:00,7208.14659638889,7220.299186046509,7351.693651397851,7259.597888788391,7217.6176923077,7201.772932862191,7228.29999999999,7223.56526548673,7264.88,7201.772932862191,7351.693651397851,hitbtc,cex.io
2017-11-04 05:00:00,7174.70069269521,7202.11266666667,7339.7004611374405,7238.293131381909,7216.67910994764,7175.14251028807,7210.70988235294,7192.46228956229,7215.6475,7174.70069269521,7339.7004611374405,bitfinex,cex.io
2017-11-04 06:00:00,7120.41891891894,7168.444505263159,7291.90686986755,7200.385161734291,7162.304892086329,7120.3388607595,7167.684426229509,7159.074817518259,7175.14333333333,7120.3388607595,7291.90686986755,hitbtc,cex.io
2017-11-04 07:00:00,7175.8502890173495,7215.6707939914095,7330.258711484599,7241.2988650101,7198.35237288136,7174.88669064748,7216.15764705883,7197.390022172959,7189.858571428571,7174.88669064748,7330.258711484599,hitbtc,cex.io
2017-11-04 08:00:00,7165.771599402109,7200.427898936171,7328.77562823129,7230.159372275451,7223.52806666665,7167.16818867925,7221.383461538459,7202.31161825727,7257.805,7165.771599402109,7328.77562823129,bitfinex,cex.io
2017-11-04 09:00:00,7134.64920022063,7169.71672760511,7313.24364772727,7190.4062796832995,7179.07891472868,7138.25570342205,7171.347878787879,7170.09689655172,7195.4075,7134.64920022063,7313.24364772727,bitfinex,cex.io
2017-11-04 10:00:00,7089.45428994083,7123.785753205121,7284.83051693405,7147.26875985658,7146.672658227851,7088.6040266666505,7123.6962931034495,7123.45534709193,7135.7125,7088.6040266666505,7284.83051693405,hitbtc,cex.io
2017-11-04 11:00:00,7104.41695631751,7134.26831615121,7291.5418880851,7156.102993512521,7128.04842900303,7103.317164556959,7131.85702702703,7130.62297872341,7150.715,7103.317164556959,7291.5418880851,hitbtc,cex.io
2017-11-04 12:00:00,7140.093300556121,7167.46358630953,7333.80620661897,7189.998341463441,7162.75476923075,7128.31979423868,7163.73576923076,7169.5768,7146.04,7128.31979423868,7333.80620661897,hitbtc,cex.io
2017-11-04 13:00:00,7263.592019199641,7271.81470359573,7420.150608136891,7279.1594660194,7264.25686206897,7257.13907855876,7258.520377358491,7251.82128820963,7245.74833333333,7245.74833333333,7420.150608136891,therocktrading,cex.io
2017-11-04 14:00:00,7331.84734794107,7331.78909752547,7448.3142321947,7327.988206483409,7329.011209876529,7324.96454342984,7327.300290697671,7328.7032672112,7357.83,7324.96454342984,7448.3142321947,hitbtc,cex.io
2017-11-04 15:00:00,7311.12410173598,7319.96139240506,7424.09357339903,7307.657714464621,7306.0786464088405,7304.5474223602405,7313.5950625,7302.410473815459,7310.44666666667,7302.410473815459,7424.09357339903,kraken,cex.io
2017-11-04 16:00:00,7372.84058712124,7380.118657004829,7457.690042647059,7369.268710401,7363.528110091751,7364.136439523009,7362.93963800905,7362.67047756874,7360.306,7360.306,7457.690042647059,therocktrading,cex.io
2017-11-04 17:00:00,7329.729648400409,7342.487875210791,7438.5236418124,7341.97144899284,7325.539946043159,7323.774820627809,7339.05582278481,7331.264251207729,7340.9,7323.774820627809,7438.5236418124,hitbtc,cex.io
2017-11-04 18:00:00,7335.368933054399,7351.713105263159,7428.098195469259,7354.65867798665,7316.716573426559,7309.09002298852,7348.0698019802,7334.37777777778,7327.35,7309.09002298852,7428.098195469259,hitbtc,cex.io
2017-11-04 19:00:00,7379.6928913024,7402.04204833141,7460.094537714291,7388.910745929609,7371.89530191458,7322.52232449297,7383.525747126429,7368.06378986866,7349.64,7322.52232449297,7460.094537714291,hitbtc,cex.io
2017-11-04 20:00:00,7464.73949013846,7487.598329875551,7495.32991236364,7458.88111779178,7463.92816720259,7335.20952123567,7469.452241379309,7438.60853556485,7466.45,7335.20952123567,7495.32991236364,hitbtc,cex.io
2017-11-04 21:00:00,7459.60633343677,7454.0073667711595,7529.5139220520705,7475.85331147542,7454.87902995722,7339.424071969721,7460.08363636364,7447.137541528241,,7339.424071969721,7529.5139220520705,hitbtc,cex.io
2017-11-04 22:00:00,7391.42274709347,7404.032115171659,7486.94612909698,7428.8919475137,7392.09866564415,7325.55989664083,7409.6672380952405,7389.06342229197,7404.64,7325.55989664083,7486.94612909698,hitbtc,cex.io
2017-11-04 23:00:00,7390.02711545693,7389.401133113321,7484.458131282049,7432.011251417859,7401.239418604641,7364.29799319727,7417.889204545459,7395.62971598174,7422.94,7364.29799319727,7484.458131282049,hitbtc,cex.io
2017-11-05 00:00:00,7319.731389536809,7326.206071428579,7451.3297170782,7368.14440485213,7334.01739484396,7323.18280276817,7354.574358974359,7330.83394160583,7329.495,7319.731389536809,7451.3297170782,bitfinex,cex.io
2017-11-05 01:00:00,7372.129536826071,7381.144977064229,7490.987521180559,7408.007148523509,7378.4804071247,7367.137300613491,7382.376521739129,7365.50394736843,7364.40833333333,7364.40833333333,7490.987521180559,therocktrading,cex.io
2017-11-05 02:00:00,7351.6638242894,7350.075019841271,7480.953429611651,7410.121329404109,7369.354641909809,7353.2584120171705,7384.47066666667,7361.122923588041,7427.845,7350.075019841271,7480.953429611651,bitstamp,cex.io
2017-11-05 03:00:00,7371.15373219372,7378.18148648649,7497.884856194692,7414.11274193552,7389.54814035088,7373.13147826088,7403.090789473679,7371.2307246376795,7420.005,7371.15373219372,7497.884856194692,bitfinex,cex.io
2017-11-05 04:00:00,7402.47733333336,7409.004576719571,7504.5616,7445.1348591549095,7416.163402597421,7401.65134615385,7424.034117647059,7411.237311526491,,7401.65134615385,7504.5616,hitbtc,cex.io
2017-11-05 05:00:00,7434.0153234358495,7435.476760259191,7524.914931673309,7464.20122079432,7444.09071428572,7426.989182692309,7451.29423076923,7426.7283488371995,,7426.7283488371995,7524.914931673309,kraken,cex.io
2017-11-05 06:00:00,7462.947552019591,7472.321707317091,7544.58018366337,7485.11293750004,7476.811164658629,7456.62151515152,7475.9637931034495,7449.30202531647,7463.435,7449.30202531647,7544.58018366337,kraken,cex.io
2017-11-05 07:00:00,7391.486706586809,7401.630889355759,7523.255286666679,7443.18140866088,7423.18445098038,7388.7880670103195,7424.564117647059,7400.077115987459,7406.63,7388.7880670103195,7523.255286666679,hitbtc,cex.io
2017-11-05 08:00:00,7431.93584664537,7432.38792253521,7552.829078858359,7473.38358339395,7458.00286738352,7430.67956692913,7451.835789473679,7431.9100719424405,7445.01666666667,7430.67956692913,7552.829078858359,hitbtc,cex.io
2017-11-05 09:00:00,7432.527786688059,7434.64785377359,7555.69004092827,7473.853563139921,7452.6523404255295,7431.407120743051,7462.870270270269,7438.497427652729,7461.27333333333,7431.407120743051,7555.69004092827,hitbtc,cex.io
2017-11-05 10:00:00,7424.283179530241,7426.251436464109,7554.476831578951,7474.11475652172,7438.65310077519,7431.14484848486,7443.590999999999,7415.9623376623495,7471.125,7415.9623376623495,7554.476831578951,kraken,cex.io
2017-11-05 11:00:00,7518.734697393091,7513.003152073759,7611.869350969,7511.987484686059,7495.35940677968,7496.33506355932,7514.497595628421,7483.105473204129,7499.99,7483.105473204129,7611.869350969,kraken,cex.io
2017-11-05 12:00:00,7530.7508649867905,7531.651293213829,7653.799096065351,7540.858163921341,7513.4276713948,7535.800732265459,7520.9995977011495,7530.104665314391,7554.13625,7513.4276713948,7653.799096065351,gemini,cex.io
2017-11-05 13:00:00,7565.58257767542,7560.08766513057,7696.11303951807,7582.01852969823,7540.17742026265,7559.73327823692,7550.6115646258495,7556.4643134649705,7546.30727272727,7540.17742026265,7696.11303951807,gemini,cex.io
2017-11-05 14:00:00,7550.69418972333,7557.801329787249,7706.121372823991,7581.930770069829,7566.48041775457,7556.072527624309,7569.30468750001,7554.3086519114695,7559.812,7550.69418972333,7706.121372823991,bitfinex,cex.io
2017-11-05 15:00:00,7523.603775122191,7524.1633456973295,7710.6417620915,7549.17714936249,7530.2972421875,7526.242861990981,7538.44547945206,7537.617400419291,7311.23,7311.23,7710.6417620915,therocktrading,cex.io
2017-11-05 16:00:00,7512.6851671309,7514.81512690356,7716.50035895765,7546.04679427848,7524.11122549019,7511.400167064441,7531.538681318691,7518.759223420079,7522.277142857141,7511.400167064441,7716.50035895765,hitbtc,cex.io
2017-11-05 17:00:00,7495.021893888509,7499.23429548562,7691.07343439395,7534.056036161391,7509.91493355481,7496.42881801124,7519.27043478261,7495.5023140495705,7527.79916666667,7495.021893888509,7691.07343439395,bitfinex,cex.io
2017-11-05 18:00:00,7532.397820401009,7539.07419071521,7719.60300516432,7567.00229282952,7545.814900542471,7527.643826530591,7553.03,7534.9087591240905,7572.86,7527.643826530591,7719.60300516432,hitbtc,cex.io
2017-11-05 19:00:00,7552.258414872779,7555.028800461379,7746.8718160178005,7579.514820426401,7569.26925430212,7555.570165562909,7569.37164179104,7555.8912536443095,7592.18666666667,7552.258414872779,7746.8718160178005,bitfinex,cex.io
2017-11-05 20:00:00,7530.3310243183205,7524.172905740601,7750.69066858638,7568.3465483995915,7548.24558558558,7528.86821508588,7537.85235576923,7539.572790697671,7573.77,7524.172905740601,7750.69066858638,bitstamp,cex.io
2017-11-05 21:00:00,7424.9265894003,7415.3571675432495,7657.475746837829,7458.08125046729,7429.391830985909,7404.01791752572,7428.42255813953,7426.05286561266,7447.99875,7404.01791752572,7657.475746837829,hitbtc,cex.io
2017-11-05 22:00:00,7380.563674511949,7384.2276390977195,7625.68290701754,7412.782914630699,7387.870968944058,7392.52553153148,7391.25981818182,7367.755678670351,7390.105,7367.755678670351,7625.68290701754,kraken,cex.io
2017-11-05 23:00:00,7332.2736882420595,7334.314374678309,7597.32212438452,7362.455348660949,7341.474428223871,7331.639555035129,7342.86822510822,7331.43746736292,7360.35,7331.43746736292,7597.32212438452,kraken,cex.io
2017-11-06 00:00:00,7341.3159519725505,7352.567787755121,7603.12934001957,7376.6102249914,7359.304054054059,7340.528712297009,7349.196050955409,7349.7517719568505,7368.0075,7340.528712297009,7603.12934001957,hitbtc,cex.io
2017-11-06 01:00:00,7334.715754001709,7345.53496103896,7572.42797063037,7363.027861060359,7329.70186626746,7334.733105263159,7337.52530769231,7343.838811881179,7347.4875,7329.70186626746,7572.42797063037,gemini,cex.io
2017-11-06 02:00:00,7345.251783166899,7345.44274725274,7601.33668541667,7372.57135294111,7351.768333333341,7348.250176470591,7354.40397260274,7350.509661835741,7364.058000000001,7345.251783166899,7601.33668541667,bitfinex,cex.io
2017-11-06 03:00:00,7232.790826356059,7235.049815638871,7486.8495715850795,7254.3836286812,7219.14512244899,7232.60577777777,7238.98593750001,7238.87113486842,7278.3666666666695,7219.14512244899,7486.8495715850795,gemini,cex.io
2017-11-06 04:00:00,7155.32732696897,7145.44736443885,7423.051289636609,7156.445179404309,7132.36835962148,7173.16322975518,7145.1524,7166.3472775564505,7171.97181818182,7132.36835962148,7423.051289636609,gemini,cex.io
2017-11-06 05:00:00,7258.39720883022,7258.220150150171,7540.89376281755,7280.55904034896,7251.60183513249,7285.1453770197595,7263.91547413793,7283.721778350541,7212.145,7212.145,7540.89376281755,therocktrading,cex.io
2017-11-06 06:00:00,7303.242060085841,7300.90458515285,7603.078249679909,7314.49721159101,7289.50368750001,7302.2652530120595,7310.80294117647,7327.4168582375405,7313.705,7289.50368750001,7603.078249679909,gemini,cex.io
2017-11-06 07:00:00,7277.63746781115,7279.148068269979,7590.632353960409,7296.215429309259,7280.790464285709,7270.3499778761,7293.00030927835,7306.841886792459,7273.70307692308,7270.3499778761,7590.632353960409,hitbtc,cex.io
2017-11-06 08:00:00,7337.50345336482,7333.4562750000205,7602.446364107891,7355.40049541284,7340.71852589641,7332.386289473679,7353.906952380949,7333.445934379459,7338.25666666667,7332.386289473679,7602.446364107891,hitbtc,cex.io
2017-11-06 09:00:00,7301.416279954341,7310.92721649484,7545.9819424242405,7328.31445416663,7313.57425619835,7301.16623505976,7326.60471428571,7344.9898076923,7349.128000000001,7301.16623505976,7545.9819424242405,hitbtc,cex.io
2017-11-06 10:00:00,7279.34072859745,7292.444321705409,7529.90784618321,7312.8535847986095,7296.038095238091,7277.169150197629,7309.60037037038,7313.70501138952,7324.68,7277.169150197629,7529.90784618321,hitbtc,cex.io
2017-11-06 11:00:00,7322.123001453491,7324.136762028629,7553.35413445595,7336.4614883984095,7316.374459459459,7308.589250936371,7327.5226315789405,7339.931147540991,7325.83,7308.589250936371,7553.35413445595,hitbtc,cex.io
2017-11-06 12:00:00,7395.75872620122,7379.58642152468,7591.42322862009,7390.7303011471995,7378.69582386364,7386.39195595854,7399.498507462679,7406.745672998629,7371.804285714291,7371.804285714291,7591.42322862009,therocktrading,cex.io
2017-11-06 13:00:00,7372.39908675798,7366.533510253341,7560.77734099783,7382.6785087345,7376.954142259409,7373.403381147529,7376.478433734929,7398.15189873418,7399.545,7366.533510253341,7560.77734099783,bitstamp,cex.io
2017-11-06 14:00:00,7277.86636636634,7286.050664961609,7517.422441433009,7288.4482571075205,7276.610381818191,7269.468401135329,7284.154999999991,7309.421445221429,7295.8375,7269.468401135329,7517.422441433009,hitbtc,cex.io
2017-11-06 15:00:00,7233.787076537009,7242.58735257985,7488.398577312141,7239.92732558138,7247.204171539979,7231.84841114985,7242.68734177215,7266.30648734177,7273.67,7231.84841114985,7488.398577312141,hitbtc,cex.io
2017-11-06 16:00:00,7176.365358271509,7197.07187091508,7416.059400327329,7198.682929591329,7209.6602393906405,7182.87385441529,7181.97147147147,7225.057291666659,7218.44,7176.365358271509,7416.059400327329,bitfinex,cex.io
2017-11-06 17:00:00,7087.686057615,7087.923377049209,7322.15262760489,7086.345373514391,7089.3394079481095,7102.01207637231,7083.75089186178,7135.0596416382205,7154.495714285709,7083.75089186178,7322.15262760489,itbit,cex.io
2017-11-06 18:00:00,7046.07050756899,7055.661228282809,7266.858075875,7054.90956028702,7046.2529619182,7053.12007042255,7062.263339317769,7101.3494949495,7089.04,7046.07050756899,7266.858075875,bitfinex,cex.io
2017-11-06 19:00:00,6984.76056220066,6976.3436259541795,7116.29584390243,6979.4349156627395,6987.84585593594,6985.178584474879,6975.149859154921,7001.613381001021,6996.7125,6975.149859154921,7116.29584390243,itbit,cex.io
2017-11-06 20:00:00,7084.721507924879,7098.835750623431,7267.11346734973,7101.30115732029,7094.4832793907,7081.4308994709,7104.366569200791,7117.14965893588,7102.32,7081.4308994709,7267.11346734973,hitbtc,cex.io
2017-11-06 21:00:00,7093.39475808489,7102.22751552794,7278.447012349399,7104.13323170734,7091.5947732697205,7087.140571428559,7103.567282051279,7108.56634214187,7116.095,7087.140571428559,7278.447012349399,hitbtc,cex.io
2017-11-06 22:00:00,7065.333674920799,7071.68968486212,7305.71579166667,7110.82258304703,7098.74958022384,7075.965977961429,7078.79079687501,7113.14910025707,7095.1825,7065.333674920799,7305.71579166667,bitfinex,cex.io
